xe	re	ue	pe	Ee
0.388	0.712875223	0.44890169	24.9045627	87.4391919
0.39	0.712875223	0.44890169	24.9045627	87.4391919
0.392	0.712875223	0.44890169	24.9045627	87.4391919
0.394	0.712875223	0.44890169	24.9045627	87.4391919
0.396	0.712875223	0.44890169	24.9045627	87.4391919
0.398	0.712875223	0.44890169	24.9045627	87.4391919
0.4	0.712875223	0.44890169	24.9045627	87.4391919
0.402	0.712875223	0.44890169	24.9045627	87.4391919
0.404	0.712875223	0.44890169	24.9045627	87.4391919
0.406	0.712875223	0.44890169	24.9045627	87.4391919
0.408	0.712875223	0.44890169	24.9045627	87.4391919
0.41	0.712875223	0.44890169	24.9045627	87.4391919
0.412	0.712875223	0.44890169	24.9045627	87.4391919
0.414	0.712875223	0.44890169	24.9045627	87.4391919
0.416	0.712875223	0.44890169	24.9045627	87.4391919
0.418	0.712875223	0.44890169	24.9045627	87.4391919
0.42	0.712875223	0.44890169	24.9045627	87.4391919
0.422	0.712875223	0.44890169	24.9045627	87.4391919
0.424	0.712875223	0.44890169	24.9045627	87.4391919
0.426	0.712875223	0.44890169	24.9045627	87.4391919
0.428	0.712875223	0.44890169	24.9045627	87.4391919
0.43	0.712875223	0.44890169	24.9045627	87.4391919
0.432	0.712875223	0.44890169	24.9045627	87.4391919
0.434	0.712875223	0.44890169	24.9045627	87.4391919
0.436	0.712875223	0.44890169	24.9045627	87.4391919
0.438	0.712875223	0.44890169	24.9045627	87.4391919
0.44	0.712875223	0.44890169	24.9045627	87.4391919
0.442	0.712875223	0.44890169	24.9045627	87.4391919
0.444	0.712875223	0.44890169	24.9045627	87.4391919
0.446	0.712875223	0.44890169	24.9045627	87.4391919
0.448	0.712875223	0.44890169	24.9045627	87.4391919
0.45	0.712875223	0.44890169	24.9045627	87.4391919
0.452	0.712875223	0.44890169	24.9045627	87.4391919
0.454	0.712875223	0.44890169	24.9045627	87.4391919
0.456	0.712875223	0.44890169	24.9045627	87.4391919
0.458	0.712875223	0.44890169	24.9045627	87.4391919
0.46	0.712875223	0.44890169	24.9045627	87.4391919
0.462	0.712875223	0.44890169	24.9045627	87.4391919
0.464	0.712875223	0.44890169	24.9045627	87.4391919
0.466	0.712875223	0.44890169	24.9045627	87.4391919
0.468	0.712875223	0.44890169	24.9045627	87.4391919
0.47	0.712875223	0.44890169	24.9045627	87.4391919
0.472	0.712875223	0.44890169	24.9045627	87.4391919
0.474	0.712875223	0.44890169	24.9045627	87.4391919
0.476	0.712875223	0.44890169	24.9045627	87.4391919
0.478	0.712875223	0.44890169	24.9045627	87.4391919
0.48	0.712875223	0.44890169	24.9045627	87.4391919
0.482	0.712875223	0.44890169	24.9045627	87.4391919
0.484	0.712875223	0.44890169	24.9045627	87.4391919
0.486	0.712875223	0.44890169	24.9045627	87.4391919
0.488	0.712875223	0.44890169	24.9045627	87.4391919
0.49	0.712875223	0.44890169	24.9045627	87.4391919
0.492	0.712875223	0.44890169	24.9045627	87.4391919
0.494	0.712875223	0.44890169	24.9045627	87.4391919
0.496	0.712875223	0.44890169	24.9045627	87.4391919
0.498	0.712875223	0.44890169	24.9045627	87.4391919
0.5	0.712875223	0.44890169	24.9045627	87.4391919
0.502	0.712875223	0.44890169	24.9045627	87.4391919
0.504	0.712875223	0.44890169	24.9045627	87.4391919
0.506	0.712875223	0.44890169	24.9045627	87.4391919
0.508	0.712875223	0.44890169	24.9045627	87.4391919
0.51	0.712875223	0.44890169	24.9045627	87.4391919
0.512	0.712875223	0.44890169	24.9045627	87.4391919
0.514	0.712875223	0.44890169	24.9045627	87.4391919
0.516	0.712875223	0.44890169	24.9045627	87.4391919
0.518	0.712875223	0.44890169	24.9045627	87.4391919
0.52	0.712875223	0.44890169	24.9045627	87.4391919
0.522	0.712875223	0.44890169	24.9045627	87.4391919
0.524	0.712875223	0.44890169	24.9045627	87.4391919
0.526	0.712875223	0.44890169	24.9045627	87.4391919
0.528	0.712875223	0.44890169	24.9045627	87.4391919
0.53	0.712875223	0.44890169	24.9045627	87.4391919
0.532	0.712875223	0.44890169	24.9045627	87.4391919
0.534	0.712875223	0.44890169	24.9045627	87.4391919
0.536	0.712875223	0.44890169	24.9045627	87.4391919
0.538	0.712875223	0.44890169	24.9045627	87.4391919
0.54	0.712875223	0.44890169	24.9045627	87.4391919
0.542	0.712875223	0.44890169	24.9045627	87.4391919
0.544	0.712875223	0.44890169	24.9045627	87.4391919
0.546	0.712875223	0.44890169	24.9045627	87.4391919
0.548	0.712875223	0.44890169	24.9045627	87.4391919
0.55	0.712875223	0.44890169	24.9045627	87.4391919
0.552	0.712875223	0.44890169	24.9045627	87.4391919
0.554	0.712875223	0.44890169	24.9045627	87.4391919
0.556	0.712875223	0.44890169	24.9045627	87.4391919
0.558	0.712875223	0.44890169	24.9045627	87.4391919
0.56	0.712875223	0.44890169	24.9045627	87.4391919
0.562	0.712875223	0.44890169	24.9045627	87.4391919
0.564	0.712875223	0.44890169	24.9045627	87.4391919
0.566	0.712875223	0.44890169	24.9045627	87.4391919
0.568	1.78769454	0.44890169	24.9045627	34.92852215
0.57	1.78769454	0.44890169	24.9045627	34.92852215
0.572	1.78769454	0.44890169	24.9045627	34.92852215
0.574	1.78769454	0.44890169	24.9045627	34.92852215
0.576	1.78769454	0.44890169	24.9045627	34.92852215
0.578	1.78769454	0.44890169	24.9045627	34.92852215
0.58	1.78769454	0.44890169	24.9045627	34.92852215
0.582	1.78769454	0.44890169	24.9045627	34.92852215
0.584	1.78769454	0.44890169	24.9045627	34.92852215
0.586	1.78769454	0.44890169	24.9045627	34.92852215
0.588	1.78769454	0.44890169	24.9045627	34.92852215
0.59	1.78769454	0.44890169	24.9045627	34.92852215
0.592	1.78769454	0.44890169	24.9045627	34.92852215
0.594	1.78769454	0.44890169	24.9045627	34.92852215
0.596	1.78769454	0.44890169	24.9045627	34.92852215
0.598	1.78769454	0.44890169	24.9045627	34.92852215
0.6	1.78769454	0.44890169	24.9045627	34.92852215
0.602	1.78769454	0.44890169	24.9045627	34.92852215
0.604	1.78769454	0.44890169	24.9045627	34.92852215
0.606	1.78769454	0.44890169	24.9045627	34.92852215
0.608	1.78769454	0.44890169	24.9045627	34.92852215
0.61	1.78769454	0.44890169	24.9045627	34.92852215
0.612	1.78769454	0.44890169	24.9045627	34.92852215
0.614	1.78769454	0.44890169	24.9045627	34.92852215
0.616	1.78769454	0.44890169	24.9045627	34.92852215
0.618	1.78769454	0.44890169	24.9045627	34.92852215
0.62	1.78769454	0.44890169	24.9045627	34.92852215
0.622	1.78769454	0.44890169	24.9045627	34.92852215
0.624	1.78769454	0.44890169	24.9045627	34.92852215
0.626	1.78769454	0.44890169	24.9045627	34.92852215
0.628	1.78769454	0.44890169	24.9045627	34.92852215
0.63	1.78769454	0.44890169	24.9045627	34.92852215
0.632	1.78769454	0.44890169	24.9045627	34.92852215
0.634	1.78769454	0.44890169	24.9045627	34.92852215
0.636	1.78769454	0.44890169	24.9045627	34.92852215
0.638	1.78769454	0.44890169	24.9045627	34.92852215
0.64	1.78769454	0.44890169	24.9045627	34.92852215
0.642	1.78769454	0.44890169	24.9045627	34.92852215
0.644	1.78769454	0.44890169	24.9045627	34.92852215
0.646	1.78769454	0.44890169	24.9045627	34.92852215
0.648	1.78769454	0.44890169	24.9045627	34.92852215
0.65	1.78769454	0.44890169	24.9045627	34.92852215
0.652	1.78769454	0.44890169	24.9045627	34.92852215
0.654	1.78769454	0.44890169	24.9045627	34.92852215
0.656	1.78769454	0.44890169	24.9045627	34.92852215
0.658	1.78769454	0.44890169	24.9045627	34.92852215
0.66	1.78769454	0.44890169	24.9045627	34.92852215
0.662	1.78769454	0.44890169	24.9045627	34.92852215
0.664	1.78769454	0.44890169	24.9045627	34.92852215
0.666	1.78769454	0.44890169	24.9045627	34.92852215
0.668	1.78769454	0.44890169	24.9045627	34.92852215
0.67	1.78769454	0.44890169	24.9045627	34.92852215
0.672	1.78769454	0.44890169	24.9045627	34.92852215
0.674	1.78769454	0.44890169	24.9045627	34.92852215
0.676	1.78769454	0.44890169	24.9045627	34.92852215
0.678	1.78769454	0.44890169	24.9045627	34.92852215
0.68	1.78769454	0.44890169	24.9045627	34.92852215
0.682	1.78769454	0.44890169	24.9045627	34.92852215
0.684	1.78769454	0.44890169	24.9045627	34.92852215
0.686	1.78769454	0.44890169	24.9045627	34.92852215
0.688	1.78769454	0.44890169	24.9045627	34.92852215
0.69	1.78769454	0.44890169	24.9045627	34.92852215
0.692	1.78769454	0.44890169	24.9045627	34.92852215
0.694	1.78769454	0.44890169	24.9045627	34.92852215
0.696	1.78769454	0.44890169	24.9045627	34.92852215
0.698	1.78769454	0.44890169	24.9045627	34.92852215
0.7	1.78769454	0.44890169	24.9045627	34.92852215
0.702	1.78769454	0.44890169	24.9045627	34.92852215
0.704	1.78769454	0.44890169	24.9045627	34.92852215
0.706	1.78769454	0.44890169	24.9045627	34.92852215
0.708	1.78769454	0.44890169	24.9045627	34.92852215
0.71	1.78769454	0.44890169	24.9045627	34.92852215
0.712	1.78769454	0.44890169	24.9045627	34.92852215
0.714	1.78769454	0.44890169	24.9045627	34.92852215
0.716	1.78769454	0.44890169	24.9045627	34.92852215
0.718	1.78769454	0.44890169	24.9045627	34.92852215
0.72	1.78769454	0.44890169	24.9045627	34.92852215
0.722	1.78769454	0.44890169	24.9045627	34.92852215
0.724	1.78769454	0.44890169	24.9045627	34.92852215
0.726	1.78769454	0.44890169	24.9045627	34.92852215
0.728	1.78769454	0.44890169	24.9045627	34.92852215
0.73	1.78769454	0.44890169	24.9045627	34.92852215
0.732	1.78769454	0.44890169	24.9045627	34.92852215
0.734	1.78769454	0.44890169	24.9045627	34.92852215
0.736	1.78769454	0.44890169	24.9045627	34.92852215
0.738	1.78769454	0.44890169	24.9045627	34.92852215
0.74	1.78769454	0.44890169	24.9045627	34.92852215
0.742	1.78769454	0.44890169	24.9045627	34.92852215
0.744	1.78769454	0.44890169	24.9045627	34.92852215
0.746	1.78769454	0.44890169	24.9045627	34.92852215
0.748	1.78769454	0.44890169	24.9045627	34.92852215
0.75	1.78769454	0.44890169	24.9045627	34.92852215
0.752	1.78769454	0.44890169	24.9045627	34.92852215
0.754	1.78769454	0.44890169	24.9045627	34.92852215
0.756	1.78769454	0.44890169	24.9045627	34.92852215
0.758	1.78769454	0.44890169	24.9045627	34.92852215
0.76	1.78769454	0.44890169	24.9045627	34.92852215
0.762	1.78769454	0.44890169	24.9045627	34.92852215
0.764	1.78769454	0.44890169	24.9045627	34.92852215
0.766	1.78769454	0.44890169	24.9045627	34.92852215
0.768	1.78769454	0.44890169	24.9045627	34.92852215
0.77	1.78769454	0.44890169	24.9045627	34.92852215
0.772	1.78769454	0.44890169	24.9045627	34.92852215
0.774	1.78769454	0.44890169	24.9045627	34.92852215
0.776	1.78769454	0.44890169	24.9045627	34.92852215
0.778	1.78769454	0.44890169	24.9045627	34.92852215
0.78	1.78769454	0.44890169	24.9045627	34.92852215
0.782	1.78769454	0.44890169	24.9045627	34.92852215
0.784	1.78769454	0.44890169	24.9045627	34.92852215
0.786	1.78769454	0.44890169	24.9045627	34.92852215
0.788	1.78769454	0.44890169	24.9045627	34.92852215
0.79	1.78769454	0.44890169	24.9045627	34.92852215
0.792	1.78769454	0.44890169	24.9045627	34.92852215
0.794	1.78769454	0.44890169	24.9045627	34.92852215
0.796	1.78769454	0.44890169	24.9045627	34.92852215
0.798	1.78769454	0.44890169	24.9045627	34.92852215
0.8	1.78769454	0.44890169	24.9045627	34.92852215
0.802	1.78769454	0.44890169	24.9045627	34.92852215
0.804	1.78769454	0.44890169	24.9045627	34.92852215
0.806	1.78769454	0.44890169	24.9045627	34.92852215
0.808	1.78769454	0.44890169	24.9045627	34.92852215
0.81	1.78769454	0.44890169	24.9045627	34.92852215
0.812	1.78769454	0.44890169	24.9045627	34.92852215
0.814	1.78769454	0.44890169	24.9045627	34.92852215
0.816	1.78769454	0.44890169	24.9045627	34.92852215
0.818	1.78769454	0.44890169	24.9045627	34.92852215
0.82	1.78769454	0.44890169	24.9045627	34.92852215
0.822	1.78769454	0.44890169	24.9045627	34.92852215
0.824	1.78769454	0.44890169	24.9045627	34.92852215
0.826	1.78769454	0.44890169	24.9045627	34.92852215
0.828	1.78769454	0.44890169	24.9045627	34.92852215
0.83	1.78769454	0.44890169	24.9045627	34.92852215
0.832	1.78769454	0.44890169	24.9045627	34.92852215
0.834	1.78769454	0.44890169	24.9045627	34.92852215
0.836	1.78769454	0.44890169	24.9045627	34.92852215
0.838	1.78769454	0.44890169	24.9045627	34.92852215
0.84	1.78769454	0.44890169	24.9045627	34.92852215
0.842	1.78769454	0.44890169	24.9045627	34.92852215
0.844	1.78769454	0.44890169	24.9045627	34.92852215
0.846	1.78769454	0.44890169	24.9045627	34.92852215
0.848	1.78769454	0.44890169	24.9045627	34.92852215
0.85	1.78769454	0.44890169	24.9045627	34.92852215
0.852	1.78769454	0.44890169	24.9045627	34.92852215
0.854	1.78769454	0.44890169	24.9045627	34.92852215
0.856	1.78769454	0.44890169	24.9045627	34.92852215
0.858	1.78769454	0.44890169	24.9045627	34.92852215
0.86	1.78769454	0.44890169	24.9045627	34.92852215
0.862	1.78769454	0.44890169	24.9045627	34.92852215
0.864	1.78769454	0.44890169	24.9045627	34.92852215
0.866	1.78769454	0.44890169	24.9045627	34.92852215
0.868	1.78769454	0.44890169	24.9045627	34.92852215
0.87	1.78769454	0.44890169	24.9045627	34.92852215
0.872	1.78769454	0.44890169	24.9045627	34.92852215
0.874	1.78769454	0.44890169	24.9045627	34.92852215
0.876	1.78769454	0.44890169	24.9045627	34.92852215
0.878	1.78769454	0.44890169	24.9045627	34.92852215
0.88	1.78769454	0.44890169	24.9045627	34.92852215
0.882	1.78769454	0.44890169	24.9045627	34.92852215
0.884	1.78769454	0.44890169	24.9045627	34.92852215
0.886	1.78769454	0.44890169	24.9045627	34.92852215
0.888	1.78769454	0.44890169	24.9045627	34.92852215
0.89	1.78769454	0.44890169	24.9045627	34.92852215
0.892	1.78769454	0.44890169	24.9045627	34.92852215
0.894	1.78769454	0.44890169	24.9045627	34.92852215
0.896	1.78769454	0.44890169	24.9045627	34.92852215
0.898	1.78769454	0.44890169	24.9045627	34.92852215
0.9	1.78769454	0.44890169	24.9045627	34.92852215
0.902	1.78769454	0.44890169	24.9045627	34.92852215
0.904	1.78769454	0.44890169	24.9045627	34.92852215
0.906	1.78769454	0.44890169	24.9045627	34.92852215
0.908	1.78769454	0.44890169	24.9045627	34.92852215
0.91	1.78769454	0.44890169	24.9045627	34.92852215
0.912	1.78769454	0.44890169	24.9045627	34.92852215
0.914	1.78769454	0.44890169	24.9045627	34.92852215
0.916	1.78769454	0.44890169	24.9045627	34.92852215
0.918	1.78769454	0.44890169	24.9045627	34.92852215
0.92	1.78769454	0.44890169	24.9045627	34.92852215
0.922	1.78769454	0.44890169	24.9045627	34.92852215
0.924	1.78769454	0.44890169	24.9045627	34.92852215
0.926	1.78769454	0.44890169	24.9045627	34.92852215
0.928	1.78769454	0.44890169	24.9045627	34.92852215
0.93	1.78769454	0.44890169	24.9045627	34.92852215
0.932	1.78769454	0.44890169	24.9045627	34.92852215
0.934	1.78769454	0.44890169	24.9045627	34.92852215
0.936	1.78769454	0.44890169	24.9045627	34.92852215
0.938	1.78769454	0.44890169	24.9045627	34.92852215
0.94	1.78769454	0.44890169	24.9045627	34.92852215
0.942	1.78769454	0.44890169	24.9045627	34.92852215
0.944	1.78769454	0.44890169	24.9045627	34.92852215
0.946	1.78769454	0.44890169	24.9045627	34.92852215
0.948	1.78769454	0.44890169	24.9045627	34.92852215
0.95	1.78769454	0.44890169	24.9045627	34.92852215
0.952	1.78769454	0.44890169	24.9045627	34.92852215
0.954	1.78769454	0.44890169	24.9045627	34.92852215
0.956	1.78769454	0.44890169	24.9045627	34.92852215
0.958	1.78769454	0.44890169	24.9045627	34.92852215
0.96	1.78769454	0.44890169	24.9045627	34.92852215
0.962	1.78769454	0.44890169	24.9045627	34.92852215
0.964	1.78769454	0.44890169	24.9045627	34.92852215
0.966	1.78769454	0.44890169	24.9045627	34.92852215
0.968	1.78769454	0.44890169	24.9045627	34.92852215
0.97	1.78769454	0.44890169	24.9045627	34.92852215
0.972	1.78769454	0.44890169	24.9045627	34.92852215
0.974	1.78769454	0.44890169	24.9045627	34.92852215
0.976	1.78769454	0.44890169	24.9045627	34.92852215
0.978	1.78769454	0.44890169	24.9045627	34.92852215
0.98	1.78769454	0.44890169	24.9045627	34.92852215
0.982	1.78769454	0.44890169	24.9045627	34.92852215
0.984	1.78769454	0.44890169	24.9045627	34.92852215
0.986	1.78769454	0.44890169	24.9045627	34.92852215
0.988	1.78769454	0.44890169	24.9045627	34.92852215
0.99	1.78769454	0.44890169	24.9045627	34.92852215
0.992	1.78769454	0.44890169	24.9045627	34.92852215
0.994	1.78769454	0.44890169	24.9045627	34.92852215
