xe	re	ue	pe	Ee
0.528	0.125	-2	0.1	4
0.53	0.125	-2	0.1	4
0.532	0.125	-2	0.1	4
0.534	0.125	-2	0.1	4
0.536	0.125	-2	0.1	4
0.538	0.125	-2	0.1	4
0.54	0.125	-2	0.1	4
0.542	0.125	-2	0.1	4
0.544	0.125	-2	0.1	4
0.546	0.125	-2	0.1	4
0.548	0.125	-2	0.1	4
0.55	0.125	-2	0.1	4
0.552	0.125	-2	0.1	4
0.554	0.125	-2	0.1	4
0.556	0.125	-2	0.1	4
0.558	0.125	-2	0.1	4
0.56	0.125	-2	0.1	4
0.562	0.125	-2	0.1	4
0.564	0.125	-2	0.1	4
0.566	0.125	-2	0.1	4
0.568	0.125	-2	0.1	4
0.57	0.125	-2	0.1	4
0.572	0.125	-2	0.1	4
0.574	0.125	-2	0.1	4
0.576	0.125	-2	0.1	4
0.578	0.125	-2	0.1	4
0.58	0.125	-2	0.1	4
0.582	0.125	-2	0.1	4
0.584	0.125	-2	0.1	4
0.586	0.125	-2	0.1	4
0.588	0.125	-2	0.1	4
0.59	0.125	-2	0.1	4
0.592	0.125	-2	0.1	4
0.594	0.125	-2	0.1	4
0.596	0.125	-2	0.1	4
0.598	0.125	-2	0.1	4
0.6	0.125	-2	0.1	4
0.602	0.125	-2	0.1	4
0.604	0.125	-2	0.1	4
0.606	0.125	-2	0.1	4
0.608	0.125	-2	0.1	4
0.61	0.125	-2	0.1	4
0.612	0.125	-2	0.1	4
0.614	0.125	-2	0.1	4
0.616	0.125	-2	0.1	4
0.618	0.125	-2	0.1	4
0.62	0.125	-2	0.1	4
0.622	0.125	-2	0.1	4
0.624	0.125	-2	0.1	4
0.626	0.125	-2	0.1	4
0.628	0.125	-2	0.1	4
0.63	0.125	-2	0.1	4
0.632	0.125	-2	0.1	4
0.634	0.125	-2	0.1	4
0.636	0.125	-2	0.1	4
0.638	0.125	-2	0.1	4
0.64	0.125	-2	0.1	4
0.642	0.125	-2	0.1	4
0.644	0.125	-2	0.1	4
0.646	0.125	-2	0.1	4
0.648	0.125	-2	0.1	4
0.65	0.125	-2	0.1	4
0.652	0.125	-2	0.1	4
0.654	0.125	-2	0.1	4
0.656	0.125	-2	0.1	4
0.658	0.125	-2	0.1	4
0.66	0.125	-2	0.1	4
0.662	0.125	-2	0.1	4
0.664	0.125	-2	0.1	4
0.666	0.125	-2	0.1	4
0.668	0.125	-2	0.1	4
0.67	0.125	-2	0.1	4
0.672	0.125	-2	0.1	4
0.674	0.125	-2	0.1	4
0.676	0.125	-2	0.1	4
0.678	0.125	-2	0.1	4
0.68	0.125	-2	0.1	4
0.682	0.125	-2	0.1	4
0.684	0.125	-2	0.1	4
0.686	0.125	-2	0.1	4
0.688	0.125	-2	0.1	4
0.69	0.125	-2	0.1	4
0.692	0.125	-2	0.1	4
0.694	0.125	-2	0.1	4
0.696	0.125	-2	0.1	4
0.698	0.125	-2	0.1	4
0.7	0.125	-2	0.1	4
0.702	0.125	-2	0.1	4
0.704	0.125	-2	0.1	4
0.706	0.125	-2	0.1	4
0.708	0.125	-2	0.1	4
0.71	0.125	-2	0.1	4
0.712	0.125	-2	0.1	4
0.714	0.125	-2	0.1	4
0.716	0.125	-2	0.1	4
0.718	0.125	-2	0.1	4
0.72	0.125	-2	0.1	4
0.722	0.125	-2	0.1	4
0.724	0.125	-2	0.1	4
0.726	0.125	-2	0.1	4
0.728	0.125	-2	0.1	4
0.73	0.125	-2	0.1	4
0.732	0.125	-2	0.1	4
0.734	0.125	-2	0.1	4
0.736	0.125	-2	0.1	4
0.738	0.125	-2	0.1	4
0.74	0.125	-2	0.1	4
0.742	0.125	-2	0.1	4
0.744	0.125	-2	0.1	4
0.746	0.125	-2	0.1	4
0.748	0.125	-2	0.1	4
0.75	0.125	-2	0.1	4
0.752	0.125	-2	0.1	4
0.754	0.125	-2	0.1	4
0.756	0.125	-2	0.1	4
0.758	0.125	-2	0.1	4
0.76	0.125	-2	0.1	4
0.762	0.125	-2	0.1	4
0.764	0.125	-2	0.1	4
0.766	0.125	-2	0.1	4
0.768	0.125	-2	0.1	4
